episode,reward,steps
9432,0.0,100
9433,1.0,23
9434,0.0,38
9435,0.0,41
9436,1.0,49
9437,0.0,63
9438,1.0,22
9439,1.0,46
9440,0.0,54
9441,1.0,25
9442,0.0,13
9443,1.0,18
9444,0.0,49
9445,0.0,100
9446,1.0,84
9447,1.0,75
9448,0.0,27
9449,0.0,5
9450,1.0,9
9451,0.0,81
9452,1.0,35
9453,1.0,57
9454,0.0,22
9455,1.0,7
9456,1.0,36
9457,0.0,35
9458,1.0,79
9459,1.0,38
9460,1.0,29
9461,0.0,92
9462,1.0,36
9463,1.0,11
9464,1.0,10
9465,1.0,8
9466,1.0,19
9467,0.0,39
9468,1.0,71
9469,1.0,76
9470,1.0,8
9471,0.0,8
9472,0.0,10
9473,1.0,41
9474,1.0,13
9475,0.0,51
9476,1.0,36
9477,1.0,80
9478,0.0,21
9479,1.0,19
9480,1.0,8
9481,1.0,10
9482,1.0,75
9483,1.0,70
9484,0.0,14
9485,1.0,55
9486,0.0,27
9487,0.0,79
9488,0.0,100
9489,1.0,19
9490,1.0,37
9491,0.0,48
9492,1.0,10
9493,0.0,79
9494,1.0,17
9495,1.0,11
9496,1.0,39
9497,1.0,47
9498,1.0,27
9499,0.0,100
9500,1.0,96
9501,1.0,45
9502,1.0,42
9503,1.0,91
9504,1.0,33
9505,1.0,39
9506,1.0,53
9507,1.0,11
9508,1.0,15
9509,1.0,42
9510,1.0,50
9511,1.0,13
9512,1.0,39
9513,0.0,50
9514,0.0,25
9515,1.0,62
9516,1.0,55
9517,1.0,35
9518,1.0,22
9519,0.0,25
9520,0.0,33
9521,0.0,15
9522,1.0,49
9523,0.0,46
9524,1.0,34
9525,1.0,32
9526,1.0,7
9527,1.0,19
9528,0.0,38
9529,1.0,38
9530,1.0,15
9531,1.0,27
9532,0.0,36
9533,0.0,23
9534,0.0,11
9535,0.0,31
9536,1.0,14
9537,0.0,25
9538,0.0,30
9539,1.0,40
9540,1.0,36
9541,1.0,60
9542,1.0,13
9543,0.0,100
9544,0.0,46
9545,1.0,95
9546,1.0,28
9547,1.0,14
9548,0.0,44
9549,1.0,18
9550,0.0,57
9551,1.0,35
9552,0.0,6
9553,1.0,21
9554,0.0,34
9555,0.0,10
9556,1.0,19
9557,0.0,44
9558,0.0,100
9559,1.0,17
9560,1.0,63
9561,1.0,7
9562,1.0,15
9563,0.0,14
9564,0.0,100
9565,0.0,30
9566,1.0,16
9567,0.0,14
9568,0.0,100
9569,0.0,13
9570,0.0,24
9571,0.0,77
9572,1.0,38
9573,0.0,13
9574,0.0,22
9575,0.0,24
9576,0.0,34
9577,0.0,21
9578,0.0,37
9579,1.0,28
9580,1.0,49
9581,1.0,54
9582,0.0,42
9583,1.0,44
9584,1.0,55
9585,1.0,14
9586,0.0,11
9587,1.0,29
9588,1.0,78
9589,0.0,21
9590,0.0,17
9591,0.0,17
9592,0.0,86
9593,1.0,26
9594,1.0,21
9595,0.0,48
9596,0.0,19
9597,1.0,21
9598,1.0,56
9599,0.0,18
9600,0.0,10
9601,0.0,8
9602,1.0,12
9603,1.0,25
9604,0.0,43
9605,0.0,10
9606,0.0,46
9607,0.0,13
9608,0.0,37
9609,0.0,23
9610,0.0,23
9611,0.0,7
9612,1.0,72
9613,0.0,28
9614,1.0,13
9615,1.0,18
9616,0.0,15
9617,0.0,42
9618,1.0,9
9619,1.0,42
9620,0.0,14
9621,1.0,19
9622,0.0,83
9623,0.0,54
9624,1.0,25
9625,1.0,11
9626,1.0,53
9627,1.0,42
9628,0.0,16
9629,1.0,16
9630,0.0,22
9631,1.0,24
9632,1.0,22
9633,0.0,10
9634,0.0,46
9635,0.0,36
9636,1.0,14
9637,1.0,18
9638,1.0,19
9639,1.0,68
9640,0.0,24
9641,1.0,49
9642,0.0,19
9643,1.0,31
9644,0.0,41
9645,1.0,9
9646,0.0,20
9647,0.0,5
9648,0.0,10
9649,1.0,37
9650,1.0,52
9651,0.0,19
9652,1.0,46
9653,1.0,57
9654,1.0,19
9655,1.0,22
9656,0.0,13
9657,1.0,19
9658,1.0,14
9659,1.0,40
9660,1.0,7
9661,0.0,57
9662,0.0,18
9663,1.0,52
9664,0.0,69
9665,1.0,60
9666,1.0,10
9667,1.0,17
9668,1.0,70
9669,1.0,12
9670,1.0,22
9671,1.0,12
9672,0.0,30
9673,1.0,8
9674,1.0,45
9675,0.0,28
9676,0.0,40
9677,1.0,14
9678,0.0,10
9679,1.0,13
9680,1.0,83
9681,1.0,44
9682,1.0,21
9683,1.0,15
9684,0.0,29
9685,1.0,36
9686,1.0,29
9687,1.0,27
9688,0.0,20
9689,1.0,88
9690,0.0,52
9691,0.0,95
9692,1.0,14
9693,1.0,12
9694,0.0,15
9695,1.0,46
9696,0.0,10
9697,0.0,9
9698,0.0,47
9699,1.0,32
9700,1.0,13
9701,0.0,24
9702,1.0,30
9703,1.0,25
9704,1.0,21
9705,1.0,16
9706,1.0,12
9707,1.0,39
9708,1.0,17
9709,1.0,9
9710,1.0,15
9711,1.0,57
9712,1.0,58
9713,1.0,17
9714,1.0,52
9715,1.0,38
9716,1.0,35
9717,0.0,52
9718,1.0,24
9719,0.0,20
9720,1.0,50
9721,1.0,14
9722,0.0,100
9723,1.0,46
9724,0.0,90
9725,1.0,49
9726,0.0,27
9727,0.0,67
9728,1.0,8
9729,1.0,42
9730,1.0,26
9731,1.0,15
9732,1.0,12
9733,1.0,8
9734,1.0,60
9735,1.0,11
9736,1.0,23
9737,1.0,31
9738,1.0,24
9739,1.0,68
9740,1.0,36
9741,0.0,100
9742,1.0,23
9743,0.0,33
9744,1.0,14
9745,1.0,22
9746,1.0,42
9747,0.0,41
9748,1.0,36
9749,1.0,49
9750,1.0,93
9751,1.0,40
9752,0.0,14
9753,1.0,11
9754,1.0,10
9755,1.0,47
9756,1.0,40
9757,0.0,44
9758,1.0,65
9759,1.0,32
9760,1.0,28
9761,1.0,40
9762,1.0,18
9763,1.0,13
9764,0.0,17
9765,1.0,28
9766,0.0,51
9767,1.0,19
9768,0.0,68
9769,0.0,22
9770,1.0,60
9771,1.0,27
9772,1.0,87
9773,0.0,59
9774,1.0,42
9775,1.0,89
9776,1.0,78
9777,1.0,38
9778,1.0,20
9779,0.0,42
9780,1.0,59
9781,1.0,69
9782,1.0,27
9783,1.0,36
9784,1.0,61
9785,1.0,47
9786,1.0,16
9787,0.0,18
9788,0.0,100
9789,1.0,43
9790,1.0,7
9791,1.0,26
9792,0.0,31
9793,1.0,46
9794,1.0,19
9795,1.0,41
9796,1.0,15
9797,1.0,83
9798,0.0,34
9799,0.0,23
9800,1.0,79
9801,1.0,46
9802,1.0,91
9803,1.0,57
9804,1.0,29
9805,1.0,17
9806,0.0,36
9807,0.0,87
9808,1.0,48
9809,1.0,78
9810,1.0,56
9811,1.0,19
9812,1.0,40
9813,0.0,61
9814,0.0,8
9815,1.0,39
9816,1.0,46
9817,1.0,66
9818,1.0,81
9819,0.0,52
9820,0.0,29
9821,0.0,46
9822,1.0,73
9823,0.0,65
9824,1.0,25
9825,1.0,30
9826,0.0,14
9827,0.0,52
9828,1.0,18
9829,1.0,91
9830,1.0,42
9831,1.0,39
9832,1.0,22
9833,1.0,22
9834,1.0,22
9835,0.0,14
9836,1.0,31
9837,1.0,68
9838,0.0,33
9839,1.0,10
9840,1.0,11
9841,0.0,11
9842,1.0,43
9843,1.0,19
9844,0.0,69
9845,0.0,43
9846,1.0,22
9847,0.0,100
9848,1.0,23
9849,1.0,37
9850,0.0,36
9851,1.0,11
9852,0.0,46
9853,1.0,19
9854,1.0,9
9855,1.0,34
9856,1.0,16
9857,1.0,77
9858,1.0,49
9859,1.0,24
9860,0.0,48
9861,1.0,25
9862,0.0,79
9863,0.0,12
9864,1.0,53
9865,1.0,33
9866,1.0,15
9867,1.0,47
9868,1.0,20
9869,1.0,22
9870,1.0,61
9871,1.0,28
9872,1.0,32
9873,1.0,16
9874,0.0,58
9875,1.0,23
9876,1.0,35
9877,0.0,72
9878,1.0,20
9879,1.0,22
9880,1.0,16
9881,0.0,89
9882,1.0,17
9883,0.0,89
9884,1.0,26
9885,1.0,88
9886,0.0,10
9887,1.0,21
9888,1.0,50
9889,1.0,86
9890,1.0,95
9891,1.0,87
9892,0.0,57
9893,0.0,27
9894,1.0,17
9895,1.0,39
9896,1.0,77
9897,1.0,21
9898,1.0,18
9899,0.0,64
9900,0.0,65
9901,0.0,53
9902,1.0,14
9903,0.0,23
9904,1.0,37
9905,1.0,15
9906,0.0,19
9907,0.0,14
9908,1.0,34
9909,1.0,52
9910,1.0,50
9911,1.0,63
9912,1.0,90
9913,0.0,41
9914,0.0,23
9915,1.0,45
9916,1.0,8
9917,1.0,66
9918,1.0,13
9919,1.0,56
9920,0.0,29
9921,1.0,57
9922,1.0,15
9923,0.0,25
9924,1.0,47
9925,1.0,58
9926,1.0,63
9927,1.0,37
9928,1.0,76
9929,0.0,9
9930,0.0,100
9931,0.0,40
9932,0.0,45
9933,0.0,53
9934,1.0,16
9935,1.0,49
9936,1.0,30
9937,1.0,34
9938,0.0,84
9939,1.0,8
9940,0.0,8
9941,1.0,44
9942,1.0,14
9943,0.0,13
9944,1.0,32
9945,1.0,27
9946,1.0,29
9947,1.0,60
9948,1.0,23
9949,1.0,51
9950,1.0,48
9951,1.0,18
9952,1.0,72
9953,1.0,57
9954,1.0,73
9955,1.0,17
9956,0.0,9
9957,1.0,74
9958,0.0,36
9959,1.0,40
9960,0.0,10
9961,1.0,25
9962,1.0,15
9963,0.0,35
9964,1.0,98
9965,0.0,21
9966,0.0,18
9967,0.0,17
9968,0.0,62
9969,1.0,10
9970,0.0,61
9971,0.0,26
9972,0.0,16
9973,0.0,19
9974,0.0,100
9975,1.0,13
9976,1.0,27
9977,1.0,49
9978,0.0,24
9979,1.0,18
9980,0.0,32
9981,1.0,40
9982,1.0,29
9983,1.0,28
9984,1.0,86
9985,1.0,83
9986,1.0,41
9987,1.0,20
9988,1.0,21
9989,1.0,38
9990,0.0,100
9991,0.0,37
9992,1.0,39
9993,1.0,59
9994,0.0,11
9995,1.0,29
9996,1.0,28
9997,1.0,23
9998,1.0,33
9999,0.0,13
10000,1.0,16
